nameOrig,step,type,amount,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
C375918615,4,PAYMENT,5562.29,23616.46,18054.17,M1789791855,0,0
C930569137,4,PAYMENT,12088.13,18054.17,5966.04,M2073961917,0,0
C757099121,4,PAYMENT,1944.57,650,0,M937936076,0,0
C977320786,4,PAYMENT,5562.62,0,0,M813285994,0,0
C505693686,4,PAYMENT,2630.2,247,0,M401355610,0,0
C675909854,4,PAYMENT,1006.39,7134,6127.61,M1448967471,0,0
C1793759719,4,PAYMENT,34.85,27430,27395.15,M476709123,0,0
C2017574192,4,CASH_OUT,70994.78,27395.15,0,C914293025,118532.8,189527.57
C1170735890,4,PAYMENT,3246.88,11619,8372.12,M2077462509,0,0
C931003277,4,CASH_OUT,37239.99,8372.12,0,C728526866,5463046.38,6671931.33
C1117812847,4,PAYMENT,329.84,62591,62261.16,M1198859194,0,0
C540962910,4,TRANSFER,169941.73,169941.73,0,C2127862399,0,0
C2026325575,4,CASH_OUT,169941.73,169941.73,0,C1394526584,0,169941.73
C962931248,4,PAYMENT,2988.02,306514,303525.98,M1466148437,0,0
C67928167,4,DEBIT,181.87,370,188.13,C459857341,105499.05,105680.92
C1186663391,4,PAYMENT,1813.69,30948,29134.31,M1444912530,0,0
C478468106,4,PAYMENT,2445.35,5603,3157.65,M2095803461,0,0
C1653634548,4,TRANSFER,139644.5,3157.65,0,C481402298,324762.11,742165.13
C1212782393,4,TRANSFER,148792.1,0,0,C1255024717,7661421.96,7810214.06
C1916224178,4,TRANSFER,277758.51,0,0,C481402298,464406.61,742165.13
C1436127733,4,TRANSFER,1465846.48,0,0,C97730845,1.15E+07,1.29E+07
C885481831,4,TRANSFER,132948.43,0,0,C1850042097,203788.65,336737.08
C817092761,4,TRANSFER,1137763.15,0,0,C728526866,5500286.37,6671931.33
C2027499247,4,TRANSFER,507775.58,0,0,C1360767589,1233949.21,1741724.79
C1641418296,4,TRANSFER,307749.99,0,0,C662736689,4125237.13,4775319.66
C1855297340,4,TRANSFER,908274.13,0,0,C932583850,6055234.7,6963508.84
C1078783335,4,TRANSFER,1032930.05,0,0,C1883840933,1.47E+07,1.73E+07
C1901272535,4,TRANSFER,1027611.05,0,0,C1286084959,1620402.08,2648013.13
C539322891,4,TRANSFER,522854.73,0,0,C1916720513,6255171.04,6778025.76
C1649096004,4,TRANSFER,225558.27,0,0,C2083562754,2522825.73,2748383.99
C1162595263,4,TRANSFER,862977.6,0,0,C214774813,1.25E+07,1.34E+07
C748673892,4,TRANSFER,342332.55,0,0,C662736689,4432987.11,4775319.66
C669096398,4,TRANSFER,1501775.62,0,0,C1883840933,1.58E+07,1.73E+07
C473655651,4,TRANSFER,119656.92,0,0,C1076835071,125857.29,245514.21
C120999784,4,PAYMENT,1919.99,11225,9305.01,M1436610577,0,0
C2124688514,4,PAYMENT,2578.03,169784,167205.97,M957559364,0,0
C216758017,4,PAYMENT,592.9,167205.97,166613.07,M1578712821,0,0
C17222024,4,TRANSFER,13707.11,13707.11,0,C410033330,0,0
C556223230,4,CASH_OUT,13707.11,13707.11,0,C2094777811,0,13707.11
C1990419108,4,PAYMENT,3616.2,6240,2623.8,M1641677843,0,0
C1445448489,4,PAYMENT,761.07,47883,47121.93,M1296833449,0,0
C538441446,4,PAYMENT,2662.71,10635,7972.29,M291279979,0,0
C2043313130,4,PAYMENT,1227.16,7972.29,6745.13,M1425454633,0,0
C1271515799,4,PAYMENT,1178.41,968,0,M1044639817,0,0
C343722304,4,PAYMENT,2617.28,5032,2414.72,M1968861720,0,0
C1891799894,4,PAYMENT,576.08,20495,19918.92,M1361241279,0,0
C602280210,4,PAYMENT,1619.78,891,0,M92962244,0,0
C1639319040,4,PAYMENT,2379.78,96049,93669.22,M670503317,0,0
C873134840,4,CASH_OUT,67180.68,93669.22,26488.54,C40075281,111995.96,179176.65
C1647891936,4,PAYMENT,3373.81,20366,16992.19,M862931361,0,0
C747343328,4,PAYMENT,2329.66,21816,19486.34,M1337294771,0,0
C1795568752,4,CASH_OUT,33881.81,19486.34,0,C728526866,6638049.52,6671931.33
C577592048,4,PAYMENT,3103.47,10319,7215.53,M1383675856,0,0
C919962315,4,PAYMENT,2140.78,643223,641082.22,M1814730197,0,0
C618199162,4,PAYMENT,1216.85,59672,58455.15,M1057262726,0,0
C626889335,4,PAYMENT,2934.33,49233.17,46298.84,M501301044,0,0
C2115575770,4,PAYMENT,1343.85,46298.84,44954.99,M1700973603,0,0
C753214674,4,PAYMENT,1081.3,105550,104468.7,M946448101,0,0
C238590461,4,PAYMENT,2337.6,61841,59503.4,M2101891021,0,0
C2022586114,4,PAYMENT,4491.15,175,0,M220588152,0,0
C1192787792,4,PAYMENT,3018.73,10853,7834.27,M2014406233,0,0
C1898870910,4,PAYMENT,4830.74,7834.27,3003.52,M1407858699,0,0
C1468809177,4,PAYMENT,22349.62,3003.52,0,M610056415,0,0
C649316770,4,PAYMENT,3723.51,7209,3485.49,M605787935,0,0
C308221618,4,DEBIT,1141.74,240677,239535.26,C1182461167,29379.28,30521.02
C1401212518,4,PAYMENT,929.14,16901.81,15972.67,M1799545709,0,0
C320414325,4,PAYMENT,5436.05,15972.67,10536.62,M2031705122,0,0
C211507865,4,PAYMENT,28034.44,10536.62,0,M1891535340,0,0
C720242436,4,PAYMENT,13589.96,0,0,M430290487,0,0
C1329362952,4,PAYMENT,12204.29,0,0,M1263102442,0,0
C298156448,4,PAYMENT,18519.83,0,0,M627411361,0,0
C154487101,4,PAYMENT,13061.21,0,0,M162752456,0,0
C885403615,4,PAYMENT,8606.53,0,0,M1038585959,0,0
C515398215,4,PAYMENT,1966.24,774,0,M212329343,0,0
C30573521,4,PAYMENT,1082.07,26958,25875.93,M1713589007,0,0
C801783477,4,PAYMENT,196.76,14554,14357.24,M1777030223,0,0
C2092080808,4,PAYMENT,826.44,55070,54243.56,M11913474,0,0
C2121560119,4,CASH_OUT,3350.15,54243.56,50893.41,C872592585,8649.41,11999.56
C1292769946,4,CASH_OUT,34325.53,50893.41,16567.87,C931482420,36899.86,71225.39
C622955085,4,CASH_OUT,19548.49,16567.87,0,C1255024717,7810214.06,7829762.55
C200452658,4,CASH_OUT,41680.46,0,0,C1774531247,103918.69,39265.07
C1457166003,4,CASH_OUT,288846.82,0,0,C1778801068,7727522.76,8016369.59
C1799199800,4,CASH_OUT,308762.31,0,0,C1167066016,646875.4,455191.58
C1114050800,4,CASH_OUT,248011.57,0,0,C766681183,9941904.21,1.24E+07
C1549439412,4,CASH_OUT,104334.87,0,0,C1750905143,193663.49,297998.36
C1580727170,4,CASH_OUT,34808.12,0,0,C803116137,73083,1.31E+07
C1508667424,4,CASH_OUT,116878.6,0,0,C1782113663,1356589.82,906564.46
C603327357,4,CASH_OUT,40379.62,0,0,C1899073220,3028382.15,3288831.78
C732559750,4,CASH_OUT,55282.19,0,0,C909295153,7434797.81,6661385.87
C1252261018,4,CASH_OUT,125774.49,0,0,C766681183,1.02E+07,1.24E+07
C1895102622,4,CASH_OUT,8502.55,0,0,C1364913072,21130.68,29633.23
C1665837086,4,CASH_OUT,109648.19,0,0,C2134357721,289012.04,50620.17
C122361912,4,PAYMENT,4687.14,21763,17075.86,M1389978471,0,0
C96358826,4,PAYMENT,1500.68,317,0,M855769947,0,0
C1817659355,4,PAYMENT,924.71,61237,60312.29,M1963774829,0,0
C46727015,4,TRANSFER,178055.95,9181,0,C716083600,1309620.48,1423811.37
C561200318,4,PAYMENT,668.69,0,0,M2009915092,0,0
C1690893563,4,PAYMENT,3483.45,41321,37837.55,M566105282,0,0
C420502151,4,PAYMENT,4076.16,95732,91655.84,M138087695,0,0
C733419479,4,PAYMENT,3027.49,9902,6874.51,M2063470183,0,0
C1629595613,4,PAYMENT,1731.42,6874.51,5143.09,M824348035,0,0
C582495711,4,DEBIT,351.23,21018,20666.77,C1983747920,95508.95,244180.06
C683639513,4,DEBIT,1110.27,29650,28539.73,C1688019098,1699.44,2809.72
C1154275164,4,PAYMENT,71,326907,326836,M1638335699,0,0
C34737133,4,PAYMENT,1559.58,93733,92173.42,M1450174524,0,0
C1950069658,4,PAYMENT,341.66,10512,10170.34,M769896530,0,0
C1060932448,4,PAYMENT,4150.68,21012,16861.32,M381397683,0,0
C1060469917,4,PAYMENT,3889.99,61986.75,58096.76,M266611209,0,0
C1415104286,4,CASH_OUT,104234.05,58096.76,0,C1926673338,167476.47,204653.87
C536674580,4,PAYMENT,5422.04,61685,56262.96,M188241890,0,0
C631410926,4,DEBIT,515.29,105931,105415.71,C124540047,10539.37,11054.67
C936432499,4,CASH_OUT,6701.1,105415.71,98714.61,C2134357721,398660.23,50620.17
C1079152956,4,PAYMENT,354.75,105744,105389.25,M161237395,0,0
C940088750,4,PAYMENT,2831.44,11763,8931.56,M158505623,0,0
C1576874484,4,PAYMENT,4051.25,31563,27511.75,M910572297,0,0
C1256142210,4,PAYMENT,869.49,118992,118122.51,M1474607212,0,0
C1663189493,4,PAYMENT,2914.36,109426,106511.64,M1690018027,0,0
C1467742939,4,PAYMENT,38.14,4083,4044.86,M632168320,0,0
C1425202985,4,DEBIT,775.76,19658,18882.24,C1937209374,47956.09,48731.84
C1844941220,4,TRANSFER,86070.17,86070.17,0,C1191544932,0,0
C1699873763,4,CASH_OUT,86070.17,86070.17,0,C560041895,0,86070.17
C810898134,4,PAYMENT,2738.44,30645,27906.56,M1922881634,0,0
C599203108,4,PAYMENT,4837.77,160302,155464.23,M1452232618,0,0
C1280730191,4,PAYMENT,1685.11,10084,8398.89,M1486748271,0,0
C1129874021,4,PAYMENT,1080.65,35125,34044.35,M1871079355,0,0
C269287960,4,PAYMENT,8583.71,34044.35,25460.65,M661970164,0,0
C548940245,4,PAYMENT,3604.39,25460.65,21856.26,M2086611398,0,0
C79362455,4,PAYMENT,1379.78,58528,57148.22,M86509192,0,0
C1681875321,4,PAYMENT,1396.96,1458,61.04,M1638622497,0,0
C848187074,4,PAYMENT,975.55,49912,48936.45,M2002190941,0,0
C1761382759,4,PAYMENT,3208.14,371540,368331.86,M1388602164,0,0
C318558192,4,PAYMENT,3006.25,11035,8028.75,M1568043544,0,0
C1359849336,4,CASH_OUT,20470.3,8028.75,0,C345679794,31632,0
C547468206,4,PAYMENT,770.23,27278,26507.77,M1414953733,0,0
C979248421,4,DEBIT,618.01,33642,33023.99,C846947180,12901.08,13519.1
C106193777,4,PAYMENT,4987.87,567,0,M725978326,0,0
C1277969640,4,PAYMENT,2015.07,142893,140877.93,M118503237,0,0
C578458429,4,TRANSFER,17384.73,156,0,C1456465598,0,17384.73
C635340952,4,PAYMENT,276.8,75371.16,75094.36,M201036751,0,0
C232208362,4,PAYMENT,3655.9,75094.36,71438.47,M2076356118,0,0
C705258430,4,PAYMENT,21885.09,71438.47,49553.38,M2101082331,0,0
C1239935217,4,PAYMENT,2619.71,111764,109144.29,M666586565,0,0
C1179573791,4,CASH_OUT,70344.95,109144.29,38799.34,C1413871034,106903.28,10811.1
C1687227181,4,TRANSFER,123755.39,15416,0,C476179877,0,79407.93
C306693934,4,PAYMENT,1199.16,94140,92940.84,M1877964230,0,0
C1600249858,4,PAYMENT,532.13,6012,5479.87,M860176544,0,0
C521641809,4,PAYMENT,3786.19,4061,274.81,M188909616,0,0
C1534265514,4,PAYMENT,2698.14,4004,1305.86,M1118442276,0,0
C1634001207,4,PAYMENT,2541.31,61430,58888.69,M2130241059,0,0
C1032689422,4,PAYMENT,1669.11,30564,28894.89,M799834280,0,0
C1770496307,4,PAYMENT,2288.47,259438.66,257150.19,M1350011870,0,0
C26428217,4,CASH_OUT,166736.16,257150.19,90414.04,C1339858954,215080.02,156003.57
C1257319011,4,CASH_OUT,221605.71,90414.04,0,C1281580764,280036,262374.4
C514556983,4,DEBIT,485.42,3408.48,2923.05,C634440506,262624.1,117634.01
C1928254791,4,PAYMENT,4303.63,2923.05,0,M1778375336,0,0
C706631622,4,PAYMENT,1184.99,61381,60196.01,M1758917774,0,0
C1821786174,4,PAYMENT,3118.48,6344,3225.52,M2074865054,0,0
C592655690,4,PAYMENT,708.29,3225.52,2517.24,M2088687402,0,0
C582479659,4,PAYMENT,3775.14,2517.24,0,M114565630,0,0
C1008188683,4,PAYMENT,4625.32,0,0,M920320548,0,0
C722044259,4,PAYMENT,6673.58,0,0,M209029677,0,0
C218857805,4,PAYMENT,8958.81,0,0,M1826705682,0,0
C195359600,4,PAYMENT,7888.5,0,0,M731915467,0,0
C2062604571,4,PAYMENT,1276.01,0,0,M478113430,0,0
C820781338,4,PAYMENT,46741.66,0,0,M448843184,0,0
C1719990258,4,PAYMENT,11221.28,0,0,M23604842,0,0
C1348283308,4,PAYMENT,4953.63,0,0,M1290584410,0,0
C227972178,4,PAYMENT,5311.45,0,0,M1296953588,0,0
C1962189498,4,PAYMENT,9309.74,0,0,M1580751727,0,0
C1739940094,4,PAYMENT,13788.58,0,0,M1172170412,0,0
C351108575,4,PAYMENT,5630.78,0,0,M143830798,0,0
C1147964530,4,PAYMENT,7055.96,0,0,M1848568533,0,0
C299004234,4,PAYMENT,7089.25,0,0,M212158113,0,0
C747258971,4,PAYMENT,2403.55,0,0,M896232285,0,0
C934352027,4,PAYMENT,11627.71,0,0,M294116482,0,0
C1876028021,4,PAYMENT,3064.96,0,0,M26101073,0,0
C1050971191,4,PAYMENT,5818.7,0,0,M300430509,0,0
C1896539815,4,PAYMENT,7369.86,0,0,M39686426,0,0
C402808914,4,PAYMENT,2080.51,0,0,M1218405027,0,0
C1845922505,4,TRANSFER,148319.88,49953,0,C1983747920,95860.18,244180.06
C3998546,4,PAYMENT,964.35,0,0,M196539383,0,0
C948900440,4,DEBIT,162.26,1343.64,1181.37,C434091818,108571.04,27606.88
C1644529474,4,PAYMENT,3100.46,1181.37,0,M181022659,0,0
C920603686,5,PAYMENT,7847.65,41051,33203.35,M1988265335,0,0
C947069810,5,CASH_OUT,85070.76,33203.35,0,C451111351,3757745.24,3678302.15
C1671214984,5,PAYMENT,438.7,102381,101942.3,M804153761,0,0
C1294333974,5,PAYMENT,8215.28,51382,43166.72,M1819028083,0,0
C1783296129,5,PAYMENT,2882.94,12973,10090.06,M917847816,0,0
C1412600960,5,PAYMENT,6822.49,10090.06,3267.57,M1493177287,0,0
C1693658782,5,PAYMENT,1024.56,3267.57,2243.01,M2065764471,0,0
C997657863,5,PAYMENT,6784.39,21226,14441.61,M1655750533,0,0
C533392019,5,CASH_OUT,195542.41,14441.61,0,C1360767589,1741724.79,1937267.2
C1822159797,5,PAYMENT,2634.1,11678,9043.9,M1862784020,0,0
C145494758,5,PAYMENT,550.7,5711,5160.3,M1090191122,0,0
C1934605027,5,PAYMENT,7930.66,975,0,M574187498,0,0
C1248488041,5,PAYMENT,6608.18,73482,66873.82,M1568611929,0,0
C1407795127,5,PAYMENT,6292.42,66873.82,60581.4,M981865495,0,0
C589699084,5,PAYMENT,5542.54,11280,5737.46,M109987815,0,0
C469816326,5,PAYMENT,3365.83,9040,5674.17,M380390717,0,0
C89772444,5,PAYMENT,851.94,28751,27899.06,M1906057135,0,0
C1806062974,5,PAYMENT,3765.86,82083,78317.14,M521611410,0,0
C1409933277,5,TRANSFER,120074.73,120074.73,0,C162114152,0,0
C1174000532,5,CASH_OUT,120074.73,120074.73,0,C410033330,0,120074.73
C472736752,5,PAYMENT,3728.76,1873,0,M978881375,0,0
C548752638,5,CASH_OUT,89888.52,0,0,C97730845,1.29E+07,1.41E+07
C735796751,5,TRANSFER,30608.52,659400,628791.48,C885951223,137893.88,11201.36
C1553893991,5,PAYMENT,489.56,192,0,M576909528,0,0
C674925270,5,PAYMENT,10814.39,0,0,M1507885816,0,0
C1904600593,5,DEBIT,1251.24,209439,208187.76,C859193874,18182.93,19434.17
C1154759881,5,DEBIT,68.95,4720,4651.05,C24119573,49476.7,49545.65
C944009919,5,PAYMENT,28965.75,4651.05,0,M1701756941,0,0
C998574047,5,PAYMENT,2273.88,10946,8672.12,M1590842898,0,0
C1159206653,5,PAYMENT,4289.33,83003,78713.67,M1457899771,0,0
C1171097095,5,PAYMENT,3710.8,71978,68267.2,M165886570,0,0
C206142037,5,PAYMENT,5513.44,4128,0,M1955846455,0,0
C1573356572,5,PAYMENT,6225.18,34194,27968.82,M1298650532,0,0
C171672975,5,PAYMENT,5352.45,8174,2821.55,M1611382686,0,0
C26030311,5,PAYMENT,3543.75,6058,2514.25,M1924403079,0,0
C611711907,5,PAYMENT,52.58,3178,3125.42,M431966204,0,0
C1910326820,5,PAYMENT,2070.73,12524,10453.27,M591902639,0,0
C677705863,5,PAYMENT,247.56,105861,105613.44,M1258801872,0,0
C1349536242,5,PAYMENT,9201.12,198647,189445.88,M1318348444,0,0
C1102782217,5,PAYMENT,11936,189445.88,177509.88,M882838692,0,0
C1727196188,5,PAYMENT,5146.88,106,0,M188729048,0,0
C317051873,5,PAYMENT,7429.59,47657,40227.41,M1590892341,0,0
C800097023,5,PAYMENT,10260.12,21594,11333.88,M1514969303,0,0
C1720332964,5,PAYMENT,2728.03,27315,24586.97,M539425791,0,0
C195699326,5,CASH_OUT,72688.93,24586.97,0,C456172878,103175,172958.83
C891193852,5,DEBIT,3068.71,10082,7013.29,C875761527,3626.46,6695.18
C45515497,5,PAYMENT,17770.7,7013.29,0,M358115395,0,0
C1337659716,5,PAYMENT,5851.45,6023,171.55,M237711398,0,0
C951868096,5,PAYMENT,11446.18,36560,25113.82,M1861236708,0,0
C2044082767,5,PAYMENT,88.17,1067,978.83,M774610771,0,0
C1956358668,5,CASH_OUT,74375.02,978.83,0,C766681183,1.03E+07,1.24E+07
C456911980,5,PAYMENT,1661.29,30268,28606.71,M1408739590,0,0
C559179052,5,PAYMENT,25185.32,28606.71,3421.39,M146174144,0,0
C1277867318,5,PAYMENT,4255.36,7627,3371.64,M586914348,0,0
C545580634,5,CASH_OUT,139705.19,3371.64,0,C1816757085,8975709.58,8743280.64
C462398202,5,PAYMENT,7651.8,216,0,M34940856,0,0
C2093086508,5,PAYMENT,267.92,14507,14239.08,M2070964440,0,0
C495885630,5,CASH_OUT,164935.63,14239.08,0,C2118255842,259015.25,166742.65
C906838480,5,CASH_OUT,247480.23,0,0,C1750563752,252667.53,298682.8
C1166452906,5,PAYMENT,4927.23,41669,36741.77,M1036529258,0,0
C1413886848,5,PAYMENT,3864.48,21574,17709.52,M135920409,0,0
C2016067912,5,PAYMENT,6579.48,25214,18634.52,M74259289,0,0
C1641214567,5,TRANSFER,84466.1,25724,0,C769507769,0,73595.15
C651431031,5,PAYMENT,2927.68,10908,7980.32,M140163428,0,0
C1686232293,5,PAYMENT,6484.32,94294,87809.68,M305552344,0,0
C344410717,5,CASH_OUT,128823.03,29292,0,C1382717704,0,133220.41
C1238061104,5,PAYMENT,836.64,162104,161267.36,M600296216,0,0
C51362851,5,CASH_IN,348231.98,5102,353333.98,C998351292,122805.91,0
C762629053,5,PAYMENT,1158.71,107891.12,106732.41,M1043154163,0,0
C598722341,5,CASH_IN,746177.2,106732.41,852909.6,C728526866,6671931.33,5154700.22
C1564449239,5,CASH_IN,225812.6,852909.6,1078722.2,C1339858954,381816.17,156003.57
C1444776174,5,CASH_IN,171335.97,1078722.2,1250058.17,C1446521801,5692737.46,4670978.14
C46351362,5,CASH_IN,260004.65,1250058.17,1510062.82,C306206744,7801173.17,7129559.36
C1602764176,5,CASH_IN,122539.12,1510062.82,1632601.94,C598551831,180809,46515.29
C2119759511,5,CASH_IN,217846.27,1632601.94,1850448.2,C1281580764,501641.71,262374.4
C1144539978,5,CASH_IN,596406.73,1850448.2,2446854.94,C977993101,1615874.57,962737.6
C1556341915,5,CASH_IN,673111.47,2446854.94,3119966.4,C1721246982,1628181.42,876481.82
C1111041582,5,CASH_IN,298431.03,3119966.4,3418397.43,C1446521801,5521401.49,4670978.14
C2079100080,5,CASH_IN,39058.08,3418397.43,3457455.51,C2012808675,105279.81,66221.72
C2106129052,5,CASH_IN,106334.08,3457455.51,3563789.59,C1774531247,145599.15,39265.07
C1051471498,5,CASH_IN,354741.15,3563789.59,3918530.75,C2134357721,405361.32,50620.17
C892299047,5,CASH_IN,223115.02,3918530.75,4141645.77,C481402298,742165.13,217562.01
C716825662,5,CASH_IN,63737.25,4141645.77,4205383.02,C905650857,173516.34,109779.08
C283092975,5,CASH_IN,84014.41,4205383.02,4289397.43,C1590550415,1.83E+07,1.64E+07
C1339556608,5,CASH_IN,178040.87,4289397.43,4467438.3,C667346055,1.07E+07,9827546.97
C25187203,5,CASH_IN,334503.92,4467438.3,4801942.23,C667346055,1.05E+07,9827546.97
C1694355353,5,CASH_IN,75978.27,4801942.23,4877920.49,C1261031890,98446.83,22468.56
C166788150,5,CASH_IN,396286.33,4877920.49,5274206.82,C909295153,7490080,6661385.87
C104803851,5,CASH_IN,82914.35,5274206.82,5357121.18,C766681183,1.04E+07,1.24E+07
C94398724,5,CASH_IN,83707.76,5357121.18,5440828.93,C1891031939,166613.07,82905.31
C262926126,5,CASH_IN,17431.43,5440828.93,5458260.36,C248609774,6736054.44,6393139.71
C28615585,5,CASH_IN,76579.67,5458260.36,5534840.03,C1587143371,531883,181733.94
C2122615530,5,CASH_IN,197165.91,5534840.03,5732005.94,C306206744,7541168.52,7129559.36
C2020226167,5,CASH_IN,5159.29,5732005.94,5737165.23,C1670479841,21885,0
C677930699,5,CASH_IN,40210.51,5737165.23,5777375.74,C1146719991,51337.45,11126.94
C216359372,5,CASH_IN,158367.85,5777375.74,5935743.59,C33524623,448276.17,289908.33
C1458334048,5,CASH_IN,81886.69,5935743.59,6017630.28,C1259769769,109421.19,27534.5
C2139895366,5,CASH_IN,176095.63,6017630.28,6193725.92,C1234776885,1623962.37,944225.12
C347691330,5,CASH_IN,258127.75,6193725.92,6451853.66,C1303868418,5515949.57,4313939.72
C863351064,5,CASH_IN,378866.85,6451853.66,6830720.52,C1303868418,5257821.82,4313939.72
C107444607,5,CASH_IN,281300.4,6830720.52,7112020.91,C1590550415,1.82E+07,1.64E+07
C407327219,5,CASH_IN,16427.61,7112020.91,7128448.52,C1917025677,78422.43,61994.82
C1189771504,5,CASH_IN,157301.05,7128448.52,7285749.57,C885951223,168502.4,11201.36
C1485438020,5,CASH_IN,644028.87,7285749.57,7929778.44,C1446521801,5222970.47,4670978.14
C1704512171,5,CASH_IN,375306.09,7929778.44,8305084.52,C1674899618,6894729.18,6161537.75
C1207093026,5,CASH_IN,44538.32,8305084.52,8349622.85,C542895457,93380.65,48842.33
C1388972756,5,CASH_IN,119336.24,8349622.85,8468959.09,C832279283,148278.19,28941.95
C1161209621,5,CASH_IN,255710.36,8468959.09,8724669.46,C1590550415,1.79E+07,1.64E+07
C1717104778,5,CASH_IN,94588.1,8724669.46,8819257.56,C1397088232,152984,0
C935522484,5,CASH_IN,231917.45,8819257.56,9051175,C1816757085,9115414.77,8743280.64
C903663666,5,CASH_IN,84189.52,9051175,9135364.53,C1653859230,88475.76,4286.23
C1159911315,5,CASH_IN,49251.21,9135364.53,9184615.73,C459857341,105680.92,56429.71
C1692381981,5,CASH_IN,257208.23,9184615.73,9441823.96,C2118255842,423950.88,166742.65
C1144567906,5,CASH_IN,20337.14,9441823.96,9462161.1,C1761291320,193361.51,173024.37
C397847959,5,CASH_IN,74948.39,9462161.1,9537109.49,C214774813,1.34E+07,1.30E+07
C1157328573,5,CASH_IN,243756.18,9537109.49,9780865.67,C1303868418,4878954.97,4313939.72
C1571125860,5,CASH_IN,21391.13,9780865.67,9802256.8,C985934102,1796138.08,1589065.96
C1558127130,5,CASH_IN,31416.69,9802256.8,9833673.49,C932583850,6963508.84,6932092.15
C2116548099,5,CASH_IN,123951.78,9833673.49,9957625.27,C1794893473,141505,3416.33
C1630986748,5,CASH_IN,67056.65,9957625.27,1.00E+07,C1926673338,271710.52,204653.87
C389464548,5,CASH_IN,20410.45,1.00E+07,1.00E+07,C283747838,20608,0
C853343978,5,CASH_IN,29351.64,1.00E+07,1.01E+07,C187649742,99535.4,19647.88
C1938456924,5,CASH_IN,58431.85,1.01E+07,1.01E+07,C451111351,3842816,3678302.15
C627419088,5,CASH_IN,182501.56,1.01E+07,1.03E+07,C1076835071,245514.21,63012.65
C83721081,5,CASH_IN,17101.74,1.03E+07,1.03E+07,C1997859171,84261.95,60314.73
C1359212194,5,CASH_IN,24248.86,1.03E+07,1.04E+07,C2083562754,2748383.99,2808555.73
C1982072255,5,CASH_IN,585796.59,1.04E+07,1.09E+07,C728526866,5925754.14,5154700.22
C2121754508,5,CASH_IN,12163.38,1.09E+07,1.10E+07,C667346055,1.02E+07,9827546.97
C289336712,5,CASH_IN,208834.32,1.10E+07,1.12E+07,C662736689,4775319.66,4429394.13
C1594259443,5,CASH_IN,360262.92,1.12E+07,1.15E+07,C1590550415,1.76E+07,1.64E+07
C165255249,5,CASH_IN,129630.74,1.15E+07,1.17E+07,C1850042097,336737.08,84362.06
C1289213409,5,CASH_IN,130078.54,1.17E+07,1.18E+07,C667346055,1.01E+07,9827546.97
C719528798,5,CASH_IN,125558.59,1.18E+07,1.19E+07,C644345897,1063443.49,652290.45
C1186361374,5,CASH_IN,357885.34,1.19E+07,1.23E+07,C1674899618,6519423.1,6161537.75
C57172873,5,CASH_IN,281196.15,1.23E+07,1.25E+07,C214774813,1.33E+07,1.30E+07
C1910687448,5,CASH_IN,59784.87,1.25E+07,1.26E+07,C71364493,107613,23122.31
C1109979753,5,CASH_IN,181240.21,1.26E+07,1.28E+07,C657736958,5384343.15,5203102.94
C929782962,5,CASH_IN,140216.68,1.28E+07,1.29E+07,C1816757085,8883497.32,8743280.64
C2002720253,5,CASH_IN,81126.42,1.29E+07,1.30E+07,C434091818,108733.31,27606.88
C275569096,5,PAYMENT,718.51,1283,564.49,M357751318,0,0
